customerID,gender,SeniorCitizen,SeniorCitizen_Label,Partner,Dependents,tenure,Tenure_Band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Estimated_Annual_Revenue,Churn,Churn_Flag,Churn_Prob,Churn_Risk_Score,Predicted_Churn,Focus_Flag,Focus_Priority,Model_Split
3427-GGZZI,Female,0,No,Yes,No,19,13-24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,1069.1999999999998,No,0,0.6625962764194557,66.3,1,High risk / high value,1,train
7779-ORAEL,Male,1,Yes,Yes,No,45,25-48,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,901.8000000000001,No,0,0.024125782740377983,2.4,0,Ok / monitor,3,train
0644-OQMDK,Male,1,Yes,No,No,4,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,847.8000000000001,No,0,0.7106415328047305,71.1,1,High risk / high value,1,train
4077-CROMM,Female,0,No,Yes,Yes,31,25-48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,1250.4,Yes,1,0.5480456705873074,54.8,1,High risk / high value,1,train
3154-CFSZG,Male,0,No,Yes,Yes,47,25-48,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,1080.6,No,0,0.20691709983129203,20.7,0,Ok / monitor,3,train
2868-MZAGQ,Male,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,951.0,Yes,1,0.754364635907583,75.4,1,High risk / high value,1,train
4847-QNOKA,Female,0,No,No,No,1,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,538.8,Yes,1,0.41749746902504464,41.7,0,Ok / monitor,3,train
2220-IAHLS,Female,0,No,No,No,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,232.79999999999998,No,0,0.1763193551598123,17.6,0,Ok / monitor,3,train
1658-XUHBX,Female,1,Yes,Yes,Yes,59,49-72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,1065.0,No,0,0.29987859278658024,30.0,0,Ok / monitor,3,train
6379-RXJRQ,Male,0,No,Yes,No,10,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,841.1999999999999,Yes,1,0.6396856589468811,64.0,1,Elevated risk (top 20%),2,train
2378-HTWFW,Male,1,Yes,No,No,35,25-48,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,1092.0,No,0,0.3261483948133214,32.6,0,Ok / monitor,3,train
8650-RHRKE,Male,0,No,No,No,4,0-12,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,355.79999999999995,Yes,1,0.6153812762523168,61.5,1,Elevated risk (top 20%),2,test
4377-VDHYI,Male,0,No,Yes,Yes,32,25-48,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,1089.6,No,0,0.20876763581375077,20.9,0,Ok / monitor,3,test
0475-RIJEP,Male,0,No,No,No,43,25-48,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,934.1999999999999,Yes,1,0.4200648874962957,42.0,0,Ok / monitor,3,train
1260-TTRXI,Male,0,No,No,No,4,0-12,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,651.5999999999999,Yes,1,0.4564644132627094,45.6,0,Ok / monitor,3,train
3719-TDVQB,Female,1,Yes,Yes,No,54,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,227.39999999999998,No,0,0.009060995443285619,0.9,0,Ok / monitor,3,train
6328-ZPBGN,Female,1,Yes,No,No,11,0-12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,1141.8000000000002,Yes,1,0.739439497357841,73.9,1,High risk / high value,1,test
0201-MIBOL,Female,1,Yes,No,No,66,49-72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,1228.8000000000002,No,0,0.08659508560893522,8.7,0,Ok / monitor,3,train
4937-QPZPO,Male,0,No,Yes,Yes,61,49-72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,1198.8000000000002,No,0,0.27497216930977236,27.5,0,Ok / monitor,3,test
2925-VDZHY,Male,0,No,Yes,Yes,72,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,1064.4,No,0,0.009387974874491115,0.9,0,Ok / monitor,3,test
6981-TDRFT,Male,0,No,Yes,Yes,44,25-48,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,651.5999999999999,No,0,0.1330642644614669,13.3,0,Ok / monitor,3,train
3413-CSSTH,Male,0,No,No,No,41,25-48,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,668.4000000000001,No,0,0.1665524064148873,16.7,0,Ok / monitor,3,test
8033-VCZGH,Male,0,No,Yes,No,50,49-72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,1247.4,No,0,0.3070584831976563,30.7,0,Ok / monitor,3,test
4789-KWMXN,Male,0,No,Yes,No,47,25-48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,1330.1999999999998,Yes,1,0.1824738884366436,18.2,0,Ok / monitor,3,train
0224-NIJLP,Male,0,No,Yes,Yes,8,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,241.79999999999998,No,0,0.03457725689239347,3.5,0,Ok / monitor,3,train
7542-CYDDM,Male,0,No,No,No,18,13-24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,240.60000000000002,No,0,0.09888240626175232,9.9,0,Ok / monitor,3,train
4718-WXBGI,Male,0,No,Yes,Yes,72,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,1103.4,No,0,0.012589533868181638,1.3,0,Ok / monitor,3,train
2867-UIMSS,Male,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,966.0,Yes,1,0.6712530096177314,67.1,1,High risk / high value,1,test
8495-PRWFH,Female,1,Yes,No,No,42,25-48,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,667.8,No,0,0.1849941214461192,18.5,0,Ok / monitor,3,test
0439-IFYUN,Female,1,Yes,No,No,18,13-24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,896.4000000000001,No,0,0.5618373717744007,56.2,1,High risk / high value,1,train
5716-LIBJC,Female,0,No,No,Yes,13,13-24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,1249.8000000000002,No,0,0.4297354393183543,43.0,0,Ok / monitor,3,train
2868-LLSKM,Female,0,No,Yes,Yes,68,49-72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,1003.8000000000001,No,0,0.059629998693822496,6.0,0,Ok / monitor,3,train
8111-RKSPX,Male,0,No,No,No,4,0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,866.4000000000001,Yes,1,0.68224302304803,68.2,1,High risk / high value,1,train
2988-QRAJY,Male,0,No,No,No,69,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,1320.6,No,0,0.0697261840433286,7.0,0,Ok / monitor,3,train
1585-MQSSU,Male,0,No,No,No,17,13-24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,618.0,Yes,1,0.1626074111641882,16.3,0,Ok / monitor,3,train
0071-NDAFP,Male,0,No,Yes,Yes,25,25-48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,306.0,No,0,0.019557435854836918,2.0,0,Ok / monitor,3,train
2856-NNASM,Male,1,Yes,No,No,43,25-48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,1074.6,Yes,1,0.4775719309278771,47.8,0,Ok / monitor,3,train
7328-ZJAJO,Female,0,No,Yes,Yes,59,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,234.0,No,0,0.0031138812579844526,0.3,0,Ok / monitor,3,train
6458-CYIDZ,Female,1,Yes,No,No,5,0-12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,968.4000000000001,No,0,0.4673133372347713,46.7,0,Ok / monitor,3,train
8559-CIZFV,Male,0,No,Yes,Yes,21,13-24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,930.0,Yes,1,0.06227982259568783,6.2,0,Ok / monitor,3,train
1090-PYKCI,Female,0,No,Yes,Yes,69,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,1261.1999999999998,No,0,0.057851961231462135,5.8,0,Ok / monitor,3,train
3058-WQDRE,Male,0,No,No,No,13,13-24,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,301.79999999999995,No,0,0.4273864543176232,42.7,0,Ok / monitor,3,train
7547-EKNFS,Male,0,No,Yes,No,42,25-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,1143.0,Yes,1,0.4031330409554281,40.3,0,Ok / monitor,3,train
2279-AXJJK,Male,0,No,Yes,No,52,49-72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,1147.8000000000002,No,0,0.2655034187847131,26.6,0,Ok / monitor,3,test
6769-DYBQN,Male,1,Yes,No,No,46,25-48,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,1020.0,Yes,1,0.28085084506345176,28.1,0,Ok / monitor,3,test
0909-SELIE,Male,0,No,Yes,No,61,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,969.5999999999999,No,0,0.015779394042975056,1.6,0,Ok / monitor,3,test
3417-TSCIC,Male,0,No,No,No,29,25-48,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,298.20000000000005,No,0,0.1663008403435325,16.6,0,Ok / monitor,3,train
1042-HFUCW,Female,0,No,No,Yes,25,25-48,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,657.0,No,0,0.0587693782865312,5.9,0,Ok / monitor,3,train
4439-JMPMT,Female,0,No,Yes,Yes,5,0-12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,1029.0,Yes,1,0.589792346314041,59.0,1,High risk / high value,1,train
6537-OTKMY,Male,0,No,No,No,15,13-24,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,609.0,No,0,0.35014847328188775,35.0,0,Ok / monitor,3,train
8999-EXMNO,Female,0,No,Yes,Yes,19,13-24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,241.79999999999998,No,0,0.020732785423244842,2.1,0,Ok / monitor,3,train
6725-TPKJO,Male,0,No,No,No,44,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,240.60000000000002,No,0,0.008323738440576448,0.8,0,Ok / monitor,3,train
2446-BEGGB,Female,1,Yes,No,No,6,0-12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,1179.0,Yes,1,0.8114987705911593,81.1,1,High risk / high value,1,train
7162-WPHPM,Male,0,No,Yes,Yes,58,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,859.1999999999999,No,0,0.0066990678810465104,0.7,0,Ok / monitor,3,train
1599-MMYRQ,Male,0,No,Yes,Yes,62,49-72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,977.4000000000001,No,0,0.04491009194797974,4.5,0,Ok / monitor,3,train
8821-KVZKQ,Female,0,No,Yes,Yes,70,49-72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,700.8,No,0,0.0344365012671188,3.4,0,Ok / monitor,3,train
1496-GGSUK,Female,1,Yes,No,No,1,0-12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,308.4,Yes,1,0.6044077901602937,60.4,1,Elevated risk (top 20%),2,train
6434-TTGJP,Male,0,No,Yes,Yes,10,0-12,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,644.4000000000001,No,0,0.05576459217509315,5.6,0,Ok / monitor,3,test
0042-JVWOJ,Male,0,No,No,No,26,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,235.20000000000002,No,0,0.04820778326225711,4.8,0,Ok / monitor,3,train
0130-SXOUN,Male,0,No,No,No,66,49-72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,1072.8000000000002,No,0,0.18212208232136806,18.2,0,Ok / monitor,3,train
2575-GFSOE,Female,0,No,Yes,Yes,7,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,828.0,Yes,1,0.6166926178170196,61.7,1,Elevated risk (top 20%),2,train
2330-PQGDQ,Male,0,No,Yes,Yes,51,49-72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,1010.4000000000001,No,0,0.06972958382566609,7.0,0,Ok / monitor,3,train
1452-UZOSF,Male,0,No,Yes,Yes,72,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,1273.1999999999998,No,0,0.027994178381585348,2.8,0,Ok / monitor,3,train
2097-YVPKN,Male,0,No,No,No,65,49-72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,309.0,No,0,0.004535490969876233,0.5,0,Ok / monitor,3,train
2842-JTCCU,Male,0,No,No,No,2,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,552.5999999999999,Yes,1,0.3189505874701451,31.9,0,Ok / monitor,3,train
8597-CTXVJ,Male,0,No,No,Yes,70,49-72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,779.4000000000001,No,0,0.008488444182136984,0.8,0,Ok / monitor,3,train
6631-HMANX,Male,0,No,Yes,No,72,49-72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,1025.4,No,0,0.02293402342494091,2.3,0,Ok / monitor,3,train
9962-BFPDU,Female,0,No,Yes,Yes,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,240.60000000000002,No,0,0.16013178786526774,16.0,0,Ok / monitor,3,test
3296-SILRA,Female,1,Yes,Yes,No,1,0-12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,916.8000000000001,Yes,1,0.6207136534843991,62.1,1,High risk / high value,1,train
9681-OXGVC,Female,0,No,No,No,5,0-12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,1206.0,Yes,1,0.8059700810589882,80.6,1,High risk / high value,1,train
6394-HHHZM,Male,0,No,No,No,3,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,57.5,248.39999999999998,No,0,0.17617659042515857,17.6,0,Ok / monitor,3,train
5995-LFTLE,Male,0,No,No,No,58,49-72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1474.35,303.6,No,0,0.008128510739534332,0.8,0,Ok / monitor,3,train
5180-UCIIQ,Male,1,Yes,Yes,Yes,22,13-24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,480.59999999999997,Yes,1,0.23560262626291748,23.6,0,Ok / monitor,3,train
1932-UEDCX,Male,1,Yes,Yes,No,33,25-48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,1207.1999999999998,No,0,0.5746601371339052,57.5,1,High risk / high value,1,train
7153-OANIO,Male,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,839.4000000000001,Yes,1,0.6239816606732088,62.4,1,Elevated risk (top 20%),2,train
5188-HGMLP,Male,1,Yes,Yes,No,54,49-72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,888.0,No,0,0.23199954695464997,23.2,0,Ok / monitor,3,train
0665-XHDJU,Male,0,No,Yes,No,72,49-72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,1192.8000000000002,No,0,0.13573704878677262,13.6,0,Ok / monitor,3,test
6521-YYTYI,Male,0,No,No,Yes,1,0-12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,1119.6,Yes,1,0.8076068602011045,80.8,1,High risk / high value,1,train
8878-HMWBV,Male,0,No,No,No,3,0-12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,169.05,589.8,Yes,1,0.4954423855634857,49.5,0,Ok / monitor,3,train
8265-HKSOW,Female,0,No,Yes,Yes,72,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,1289.4,No,0,0.018770424103734473,1.9,0,Ok / monitor,3,train
3544-FBCAS,Female,0,No,Yes,Yes,72,49-72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,1003.1999999999999,No,0,0.01701479838818858,1.7,0,Ok / monitor,3,train
5331-RGMTT,Male,1,Yes,Yes,No,54,49-72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,1188.6,No,0,0.46338467753684986,46.3,0,Ok / monitor,3,test
4759-PXTAN,Female,0,No,Yes,No,59,49-72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,961.1999999999999,No,0,0.08863668835095645,8.9,0,Ok / monitor,3,test
7054-DMVAS,Male,0,No,No,No,54,49-72,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,783.5999999999999,No,0,0.018683071942355564,1.9,0,Ok / monitor,3,train
3428-MMGUB,Male,0,No,No,No,60,49-72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,5231.2,1074.6,No,0,0.13917443752821615,13.9,0,Ok / monitor,3,train
6549-BTYPG,Female,0,No,Yes,No,60,49-72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,729.5999999999999,No,0,0.020578260980590745,2.1,0,Ok / monitor,3,train
7823-JSOAG,Male,0,No,No,No,3,0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,894.0,No,0,0.6764619027790962,67.6,1,High risk / high value,1,train
3705-RHRFR,Female,0,No,Yes,No,69,49-72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,1189.8000000000002,No,0,0.05685197606360935,5.7,0,Ok / monitor,3,train
9374-YOLBJ,Female,0,No,Yes,Yes,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,231.0,No,0,0.20976382963045018,21.0,0,Ok / monitor,3,test
9074-KGVOX,Male,0,No,Yes,Yes,50,49-72,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,473.40000000000003,No,0,0.10046012451732886,10.0,0,Ok / monitor,3,train
6128-DAFVY,Female,0,No,No,No,56,49-72,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,538.2,No,0,0.17452293002503347,17.5,0,Ok / monitor,3,train
9933-QRGTX,Female,0,No,Yes,No,60,49-72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,5611.75,1166.4,No,0,0.07685669752360791,7.7,0,Ok / monitor,3,train
4476-OSWTN,Male,1,Yes,Yes,No,69,49-72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,1326.6,No,0,0.13956351627978822,14.0,0,Ok / monitor,3,train
3751-KTZEL,Female,0,No,No,No,1,0-12,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,35.05,420.59999999999997,Yes,1,0.5383599063076825,53.8,1,Elevated risk (top 20%),2,train
1977-STDKI,Female,1,Yes,No,No,1,0-12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,876.0,Yes,1,0.7069330506768904,70.7,1,High risk / high value,1,train
5066-GFJMM,Female,0,No,Yes,No,3,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,238.79999999999998,No,0,0.24033296727968242,24.0,0,Ok / monitor,3,train
2661-GKBTK,Male,0,No,Yes,Yes,60,49-72,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,923.4000000000001,No,0,0.01234375729065596,1.2,0,Ok / monitor,3,train
0458-HEUZG,Female,0,No,No,No,13,13-24,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,424.79999999999995,No,0,0.08506472213635936,8.5,0,Ok / monitor,3,train
7268-WNTCP,Male,0,No,Yes,Yes,62,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,245.39999999999998,No,0,0.0027925438411704694,0.3,0,Ok / monitor,3,train
0824-VWDPO,Female,0,No,No,No,45,25-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,1161.0,No,0,0.12109023605626636,12.1,0,Ok / monitor,3,train
8409-WQJUX,Female,0,No,No,No,25,25-48,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,650.4000000000001,No,0,0.21344401586673725,21.3,0,Ok / monitor,3,test
2578-JQPHZ,Male,0,No,No,No,44,25-48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,1201.1999999999998,No,0,0.08193344073240978,8.2,0,Ok / monitor,3,train
3278-FSIXX,Female,0,No,No,No,2,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,543.0,No,0,0.42296939388994814,42.3,0,Ok / monitor,3,train
5813-UECBU,Male,1,Yes,No,No,33,25-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,1006.1999999999999,Yes,1,0.4233403280617777,42.3,0,Ok / monitor,3,train
0328-GRPMV,Female,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,841.1999999999999,Yes,1,0.7005739378683061,70.1,1,Elevated risk (top 20%),2,train
9746-UGFAC,Female,0,No,No,No,22,13-24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,250.20000000000002,No,0,0.03853406903786602,3.9,0,Ok / monitor,3,test
2946-KIQSP,Female,0,No,No,No,35,25-48,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,401.40000000000003,No,0,0.17982888311988607,18.0,0,Ok / monitor,3,train
0625-AFOHS,Female,0,No,Yes,Yes,29,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,242.39999999999998,No,0,0.013107949255805683,1.3,0,Ok / monitor,3,test
6726-WEXXK,Male,1,Yes,Yes,No,27,25-48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,1030.8000000000002,No,0,0.33281124813121754,33.3,0,Ok / monitor,3,train
4636-OLWOE,Male,0,No,No,Yes,54,49-72,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,3283.05,732.0,No,0,0.031675545619396984,3.2,0,Ok / monitor,3,train
4342-HENTK,Female,1,Yes,No,No,2,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,847.8000000000001,Yes,1,0.7196633743319849,72.0,1,High risk / high value,1,test
4685-ERGHK,Male,0,No,No,No,57,49-72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,1042.8000000000002,No,0,0.24990694419755152,25.0,0,Ok / monitor,3,train
